Name,GSM984510,GSM984511,GSM984512,GSM984513,GSM984514,GSM984515,GSM984516,GSM984517
UBA52,0.047,-0.128,-0.064,-0.11,-0.065,0.004,-0.178,-0.071
CRLF1,0.741,1.215,1.132,0.674,-0.315,0.302,-0.112,-0.406
GRAMD1A,0.451,0.119,-0.03,0.129,0.118,-0.076,0.065,0.205
GMIP,0.358,0.156,0.054,0.287,-0.75,-0.7,-0.406,-0.503
FFAR3,-0.261,-0.067,-0.375,-0.102,0.481,-0.169,0.385,0.094
TBCB,0.166,-0.146,-0.08,-0.067,-0.282,-0.308,-0.191,-0.281
POLR2I,0.036,0.041,0.011,-0.05,-0.048,-0.046,-0.048,-0.118
A_23_P5626,-0.073,0.387,0.178,0.495,0.718,0.673,-0.736,0.085
LENG8,0.438,0.556,0.346,0.318,0.658,0.672,0.465,0.54
ZNF430,0.53,0.217,0.154,0.099,0.002,0.459,0.458,0.156
ZNF430,0.8,0.574,0.487,0.34,0.357,0.627,0.194,0.414
UQCR11,-0.155,-0.124,-0.111,-0.2,-0.213,-0.124,-0.223,-0.348
TIMM13,-0.482,-0.188,-0.224,-0.126,-0.408,-0.398,-0.503,-0.32
PLVAP,-0.131,-0.314,-0.546,-0.733,-0.886,-0.986,-1.009,-0.981
TECR,0.314,-0.267,-0.089,-0.079,-0.234,-0.244,-0.302,-0.197
PSG3,0.0,-0.212,-0.384,0.462,0.0,0.062,0.276,0.0
PLB1,0.27,0.264,0.02,0.18,0.251,0.401,0.006,0.073
ABCA12,0.532,0.0,0.0,-0.179,0.0,0.0,0.437,0.0
ZC3H15,0.465,0.399,0.264,0.094,0.032,0.279,0.26,0.144
EN1,0.0,0.0,0.0,0.0,0.0,0.0,-0.301,0.0
LRRFIP1,0.088,-0.491,-0.513,-0.419,0.297,0.523,0.37,0.274
C2ORF40,0.0,0.0,-0.768,0.0,-0.08,-0.62,0.31,0.0
GTF3C3,-0.008,0.37,0.448,0.342,0.19,0.107,0.063,0.153
SLC38A11,0.0,0.0,0.0,0.0,-0.395,0.0,0.142,0.409
ITGA4,0.351,0.15,0.453,0.019,0.078,0.629,0.318,0.209
AAMP,0.065,-0.268,-0.249,-0.029,-0.042,-0.134,0.053,0.071
IL37,0.151,0.033,0.632,-0.12,0.076,0.21,0.33,0.064
METTL8,-0.185,-0.071,-0.116,-0.087,-0.826,-0.607,-0.731,-0.728
DHRS9,0.539,0.441,0.255,0.482,0.444,1.336,0.483,0.823
GEMIN6,-0.143,-0.005,0.037,0.018,-1.393,-1.304,-1.309,-1.399
VIT,0.162,0.088,-0.01,0.272,0.575,0.135,0.18,0.0
C1D,-0.013,0.273,0.066,0.15,-0.036,0.126,-0.273,-0.094
FOXJ3,-0.01,-0.275,-0.2,-0.309,-0.239,-0.058,0.051,0.016
IL1RL2,-0.094,-0.429,-0.024,0.018,0.776,0.169,-0.493,0.21
STAT1,0.723,0.175,0.145,-0.031,0.094,0.279,0.355,0.149
PCYOX1,-0.555,-0.353,-0.205,-0.271,-0.175,-0.154,-0.363,-0.061
MCEE,-0.073,0.396,0.211,0.232,-0.008,0.019,-0.099,0.063
DQX1,0.163,-0.442,0.114,-0.087,0.0,0.277,0.031,-0.055
INO80B,-0.205,-0.082,-0.265,-0.416,-0.162,-0.317,-0.196,-0.035
ATP5G3,-0.133,0.036,-0.113,0.086,-0.274,-0.283,-0.478,-0.295
C2ORF89,0.203,0.0,-0.349,-0.04,0.987,0.967,1.216,0.0
RNF103,-0.068,-0.176,-0.218,-0.41,0.266,0.52,0.285,0.29
HNMT,-0.551,-0.347,-0.278,-0.357,-0.468,-0.414,-0.612,-0.443
TUBA3D,-0.097,0.034,0.416,0.273,0.57,0.441,0.386,0.381
FAP,-0.553,0.059,-0.188,0.045,0.144,0.026,-0.047,0.302
KRCC1,-0.859,-0.444,-0.361,-0.477,-0.32,-0.291,-0.419,-0.388
CNTNAP5,-0.119,0.332,0.223,-0.269,0.358,0.432,0.306,0.925
CFC1,0.306,0.441,0.222,0.727,-0.477,-0.029,0.442,0.196
ACP1,-0.129,-0.257,-0.182,-0.234,-0.297,-0.081,-0.47,-0.253
SLC4A1AP,0.501,0.426,0.439,0.161,-0.057,0.059,0.088,0.045
ASB3,0.249,0.219,0.292,0.206,0.135,0.217,0.087,0.225
TBR1,0.0,0.0,0.0,0.0,0.0,0.594,-0.299,0.0
POTEC,0.0,0.0,0.0,0.0,-0.057,0.0,0.0,0.0
DDX18,-0.02,0.06,0.07,0.0,-0.07,0.03,0.01,0.03
A_23_P56868,0.033,-0.125,0.0,0.413,0.045,0.005,0.446,0.598
GABRA4,0.0,0.0,0.0,-0.263,0.268,0.0,0.0,-0.123
CYP20A1,-0.124,-0.271,-0.151,-0.055,-0.061,0.06,-0.035,-0.039
KYNU,-0.084,0.41,0.097,0.199,1.083,1.435,1.188,1.026
CIB4,0.0,0.169,0.0,0.0,0.0,0.0,0.0,0.0
HSPE1,0.015,0.184,0.281,0.106,-0.35,-0.226,-0.249,-0.238
RTN4,0.524,-0.132,-0.173,-0.3,0.077,0.128,0.127,0.068
REL,-0.136,-0.105,-0.004,-0.016,2.109,2.33,2.293,2.076
SERTAD2,0.769,0.945,0.672,0.596,2.907,2.974,2.811,2.793
C20ORF11,0.358,0.284,0.281,0.133,0.378,0.384,0.563,0.373
PTK6,0.16,0.0,0.0,0.0,0.427,0.601,0.0,-0.351
LOC100127886,0.686,0.582,0.0,0.011,-0.123,0.825,0.288,0.099
GTSF1L,1.102,-0.558,-0.021,0.0,0.0,0.0,0.0,-0.237
LYG2,0.0,0.0,0.0,0.44,0.0,-0.194,0.709,0.592
TOMM34,0.128,-0.008,0.058,0.16,0.255,0.177,0.123,0.302
CD40,-0.48,-0.39,-0.27,-0.21,-0.05,-0.12,-0.05,-0.16
STAU1,0.712,0.188,0.11,0.19,0.198,0.096,0.227,0.285
PMEPA1,0.243,-0.151,-0.13,-0.076,-0.115,-0.005,0.03,-0.148
SLC2A1,-0.488,-0.21,-0.3,-0.252,-0.649,-0.694,-0.685,-0.632
C20ORF54,-0.153,-0.273,0.0,0.165,0.765,-0.159,0.0,0.0
TGM3,0.0,0.544,0.237,-0.599,0.081,-0.121,0.0,0.0
C20ORF29,-0.367,-0.155,-0.185,-0.076,-1.142,-1.02,-1.023,-1.108
CHGB,0.12,-0.74,-0.129,-0.277,-0.445,0.091,-0.817,-0.239
CHRNG,0.698,0.0,0.136,-0.411,0.147,-0.532,0.0,0.181
GGTLC1,-0.024,0.136,-0.146,-0.12,0.33,0.158,0.063,0.236
BPIFB3,0.07,0.255,0.416,0.782,0.0,0.133,0.431,0.262
SNTA1,-0.159,0.04,0.015,0.083,0.176,0.062,0.128,0.193
GGT7,0.569,0.028,0.385,0.149,-1.112,-0.1,0.14,0.051
C20ORF173,-0.068,0.0,0.425,0.0,-0.436,0.0,0.0,0.341
CXADR,-1.371,-1.162,-0.944,-0.875,0.04,0.121,-0.23,-0.141
C21ORF7,-0.894,-0.689,-0.62,-0.38,-0.412,-0.302,-0.505,-0.373
URB1,0.647,0.265,0.169,0.053,-0.385,-0.004,0.016,-0.08
TMEM50B,0.688,0.779,0.732,0.818,0.583,0.656,0.624,0.846
CHAF1B,-0.39,-0.06,-0.04,-0.16,-0.67,-0.57,-0.82,-0.6
FAHD2A,0.606,0.072,0.204,0.137,-0.059,-0.14,0.175,-0.073
ERG,-0.132,-0.264,-0.36,-0.339,-1.007,-0.886,-0.638,-0.955
A_23_P57337,-0.119,0.2,-0.07,0.539,-0.172,0.691,-0.093,0.521
PCNT,0.149,-0.057,0.033,-0.246,-0.281,-0.164,-0.195,-0.281
TFF2,-0.064,0.266,0.405,-0.27,0.446,0.17,0.509,0.192
CECR5,-0.05,-0.228,-0.089,-0.227,-0.29,-0.376,-0.085,-0.181
CDC45,-0.2,0.007,0.127,-0.215,-0.352,-0.183,-0.252,-0.119
A_23_P57393,-0.042,0.078,-0.125,-0.081,-0.111,-0.182,-0.498,-0.413
LZTR1,-0.496,-0.613,-0.555,-0.312,-0.747,-0.982,-0.785,-0.708
PPM1F,-0.225,-0.078,-0.156,-0.003,-0.058,-0.016,-0.015,0.083
MMP11,0.297,0.019,-0.065,0.047,0.044,0.082,0.327,0.039
CCDC121,-0.513,-0.268,-0.465,-0.545,-2.614,-2.168,-2.669,-2.559
OSBP2,0.281,-0.104,-0.28,-0.482,0.501,-0.096,0.383,-0.242
A_23_P57480,0.0,-0.882,-0.195,0.0,-1.4,-0.47,-1.205,-0.63
A_23_P57482,-0.205,-0.327,-0.294,-0.267,-0.884,-0.73,0.0,-0.52
SLC5A4,0.0,-0.349,-0.09,0.202,0.093,-0.328,0.473,-0.531
MYH9,0.065,-0.305,-0.419,-0.184,0.288,-0.108,0.247,0.459
EIF3L,0.411,0.133,0.062,-0.093,-0.006,0.267,0.009,0.134
DDX17,-0.086,-0.569,-0.411,-0.135,-0.093,-0.321,-0.484,-0.475
SLC25A17,-0.136,0.05,-0.107,0.15,-0.638,-0.601,-0.776,-0.653
TPRKB,-0.18,0.108,0.137,0.161,-0.233,-0.153,-0.221,-0.477
A4GALT,-0.385,-0.506,-0.491,-0.221,0.104,-0.182,0.037,0.073
SULT4A1,-0.369,0.151,0.765,-0.294,0.144,0.189,0.209,0.072
SULT4A1,-0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTSE1,0.415,-0.111,0.105,0.14,-0.465,-0.417,-0.143,-0.38
NFE2L2,0.339,0.339,0.433,0.007,1.458,1.966,1.503,1.546
A_23_P57626,0.632,0.863,0.819,0.53,1.214,1.314,1.215,1.147
TPRA1,0.533,0.271,0.155,0.405,-0.167,-0.294,0.014,0.016
HRASLS,-0.461,0.012,-0.205,0.099,0.249,0.293,0.128,0.25
PLXNA1,-0.411,-0.237,-0.311,-0.278,0.04,-0.049,-0.107,-0.077
DHX36,0.128,0.082,-0.039,-0.138,-0.337,-0.015,-0.223,-0.18
PCOLCE2,0.0,0.398,0.42,0.353,0.034,0.42,0.199,0.393
DRD3,0.333,0.104,0.0,0.354,0.0,0.0,-0.002,-0.085
CMTM6,-0.603,-0.206,-0.33,-0.084,-0.243,-0.371,-0.257,-0.268
ACPL2,-0.275,-0.778,-0.522,-0.239,-1.047,-1.06,-1.195,-0.956
RAB17,0.0,-0.484,-0.364,0.232,-0.583,-0.186,0.388,0.008
CLDN1,0.857,1.054,1.207,0.698,2.89,3.104,2.948,2.762
MKRN2,0.0,-0.088,-0.015,-0.145,-0.233,-0.071,-0.19,-0.163
TATDN2,0.439,0.357,0.322,0.3,0.654,0.835,0.877,0.615
CPNE9,0.332,-0.04,1.04,-0.214,0.0,0.414,0.465,0.222
A_23_P57836,0.555,0.449,-0.044,0.348,2.074,1.956,2.126,2.241
BBS5,-0.612,-0.122,-0.342,-0.045,-0.899,-0.731,-0.869,-0.48
BCL6,-0.079,0.011,-0.038,0.121,2.805,2.674,2.647,2.73
ACY1,0.552,0.424,0.36,0.055,-0.103,0.028,-0.078,0.12
ALAS1,0.238,-0.125,-0.032,0.142,0.043,-0.124,0.171,0.114
RTP3,0.518,0.0,0.22,0.0,-0.126,0.0,0.0,0.0
HYAL2,0.001,-0.463,-0.383,-0.21,-0.547,-0.708,-0.423,-0.552
RBM6,0.083,-0.035,-0.216,-0.062,-0.029,-0.452,-0.064,-0.327
RHO,0.51,0.765,0.519,0.567,0.68,0.689,0.683,0.662
PLXNB1,0.152,-0.098,0.018,0.128,0.074,-0.509,-0.118,-0.214
PARP14,0.586,-0.271,-1.34,-0.392,-0.027,0.728,0.0,-0.079
TBL1XR1,-0.026,-0.341,-0.23,-0.143,0.292,0.245,0.472,0.352
TCTA,-0.339,-0.378,-0.279,-0.422,-0.311,-0.417,-0.388,-0.27
C3ORF52,0.154,-0.01,0.148,0.115,2.432,2.506,2.483,2.5
MAP3K13,0.006,-0.336,0.0,-0.353,0.436,0.647,0.952,0.613
MCCC1,-0.458,-0.089,-0.096,-0.052,0.055,-0.234,-0.137,-0.075
A_23_P58072,0.32,0.104,0.12,-0.045,0.081,0.297,0.125,0.073
CCDC80,0.087,0.045,0.068,-0.057,0.414,0.248,0.429,0.274
USP4,-0.218,-0.307,-0.357,-0.316,-0.402,-0.329,-0.23,-0.4
EXOSC7,-0.422,0.002,-0.105,0.069,-0.105,-0.129,-0.303,-0.109
HGFAC,0.034,0.231,-0.513,0.291,0.775,0.811,1.369,0.594
SHROOM3,-0.922,-0.417,-0.455,-0.373,-0.339,-0.332,-0.317,-0.252
SOCS5,0.71,0.37,0.484,0.39,0.651,0.483,0.37,0.497
RHOH,0.44,0.45,0.29,0.19,0.39,0.61,0.25,0.15
A_23_P58137,-0.53,0.098,-0.202,-0.111,-0.179,-0.325,-0.334,-0.325
TMEM175,-0.055,-0.01,-0.025,-0.074,0.102,-0.316,0.106,0.167
NPY2R,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0
CYP4V2,0.0,-0.049,-0.47,-0.638,-0.43,-0.155,-0.27,-0.624
MFAP3L,0.0,0.0,-0.202,0.0,0.0,-0.247,-0.197,0.0
AFP,0.0,-0.276,0.0,0.0,0.0,0.755,0.0,0.0
RAP1GDS1,0.143,0.01,0.045,0.223,0.322,0.32,0.403,0.442
ODAM,-0.039,-0.449,-0.735,-0.53,0.043,0.0,-0.227,-0.387
CPZ,0.0,0.0,0.0,0.243,0.0,0.0,0.0,0.0
S100P,0.033,0.305,0.112,0.271,0.141,0.192,0.2,0.25
GAR1,-0.321,-0.003,-0.161,-0.171,-0.392,-0.375,-0.391,-0.425
UBE2D3,0.362,0.157,0.115,0.235,0.616,0.523,0.625,0.582
NAF1,0.224,0.077,0.239,0.061,0.057,-0.087,0.215,0.017
HPCAL1,0.481,-0.073,-0.028,0.136,-0.189,-0.387,-0.197,-0.087
CCNA2,0.92,0.6,0.64,0.61,0.24,0.29,0.35,0.35
ANXA10,-0.09,-0.787,0.368,-0.273,-0.009,-0.016,-0.235,0.646
FIP1L1,-0.288,-0.274,-0.252,-0.275,-0.26,-0.182,-0.255,-0.271
HNRNPD,-0.17,-0.127,-0.168,-0.024,-0.394,-0.319,-0.411,-0.385
ADH1A,0.0,0.0,0.0,0.718,0.0,0.0,0.0,0.0
LIN54,0.796,0.34,0.554,0.102,1.08,1.588,1.513,1.113
C4ORF32,0.366,0.584,0.624,0.584,0.305,0.309,-0.032,0.229
PDGFC,0.438,0.92,0.878,0.964,1.968,1.673,1.684,1.977
UGT2B15,0.447,-0.243,-0.004,-0.165,0.229,0.32,0.796,0.628
KDR,-0.507,-0.676,-0.65,-0.629,-0.218,-0.364,-0.421,-0.429
COL25A1,-0.84,-0.796,-0.207,-0.476,-0.626,0.0,-0.734,-0.555
ANKHD1-EIF4EBP3,0.57,0.348,0.155,-0.179,0.155,0.406,0.349,0.417
KHK,-0.488,-0.417,-0.372,-0.414,-0.032,-0.056,-0.038,-0.058
PCDHB6,1.015,0.0,0.0,0.189,0.0,-0.429,-0.036,0.464
SMN1,-0.174,0.204,0.102,0.364,0.093,0.068,-0.034,0.165
MGAT1,0.092,-0.07,0.025,0.065,0.054,-0.141,0.154,0.068
FASTKD3,0.022,0.21,-0.064,-0.104,-1.116,-0.994,-1.038,-0.988
UTP15,0.11,0.259,0.147,0.157,0.054,0.242,0.029,0.216
ELL2,-0.128,0.182,0.339,0.191,0.972,0.769,0.752,1.048
ERCC8,0.283,0.43,0.493,0.358,0.334,0.568,0.046,0.248
DIMT1,-0.005,0.155,0.295,0.14,0.05,0.154,0.074,0.115
SAG,0.0,0.0,0.0,0.0,0.0,0.657,0.2,0.0
EPB41L4A-AS1,-0.218,0.116,-0.079,0.245,0.606,0.482,0.626,0.648
AQPEP,0.454,1.105,0.762,0.766,2.143,2.129,1.637,1.95
TRIM52,0.047,0.182,0.009,0.131,-0.124,-0.026,-0.09,-0.217
SLIT3,-0.026,0.12,0.022,0.113,0.052,0.149,0.368,0.501
DMAP1,-0.307,-0.193,-0.323,-0.308,-0.46,-0.36,-0.393,-0.483
C5ORF45,0.015,-0.075,-0.18,-0.031,-0.328,-0.512,-0.41,-0.573
CCNG1,0.743,0.352,0.343,0.245,0.306,0.539,0.268,0.485
UBE2D2,0.503,0.13,0.1,0.023,0.186,0.283,0.492,0.26
SMEK2,-0.07,-0.126,-0.151,-0.304,-0.214,-0.028,-0.426,-0.091
PITX1,0.278,-0.951,0.278,-0.36,-1.062,0.211,0.013,-0.401
CTNNA1,0.508,0.273,0.294,-0.128,0.159,0.364,0.29,0.233
TPPP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.449
NPR3,0.0,1.006,1.415,0.0,1.608,1.867,1.428,1.893
SPINK13,-0.206,-0.07,0.203,0.425,0.0,0.571,-0.163,0.054
SLC34A1,0.0,0.077,-0.281,-0.252,-0.161,0.043,0.032,0.465
N4BP3,-1.293,-1.631,-1.828,-1.559,-1.032,-0.946,-0.821,-0.956
POMC,-0.052,0.243,0.261,0.144,-0.138,0.075,-0.141,-0.228
PELO,0.159,0.013,-0.01,-0.125,0.226,0.418,0.332,0.248
HAND1,0.312,0.078,0.485,0.185,0.956,1.118,1.153,0.805
CDX1,-0.847,-0.433,-0.399,-0.049,-0.011,0.0,0.447,0.356
RGMB,0.241,0.423,0.452,0.306,1.214,1.329,1.149,1.249
FBXO4,-0.367,0.075,0.002,-0.062,-0.17,-0.168,-0.446,-0.19
RANBP17,0.207,0.371,0.333,0.146,0.093,0.3,0.012,0.12
F2RL1,-0.399,-0.82,-0.819,-0.561,-0.707,-0.88,-1.019,-0.799
WNT8A,0.0,0.0,0.251,0.0,-0.743,0.0,-0.538,0.016
FAM135A,-0.192,-0.013,0.043,0.264,0.134,0.105,-0.353,0.05
GSTM2P1,0.276,-0.783,0.0,-0.321,0.0,-1.581,-0.133,-0.564
GOPC,-0.043,0.204,0.303,-0.031,-0.412,-0.238,-0.448,-0.48
CASP8AP2,0.203,0.187,-0.001,-0.283,-0.676,-0.332,-0.634,-0.61
SLC35A1,-0.214,0.105,0.216,0.048,-0.223,-0.209,-0.723,-0.407
OPN5,0.0,0.0,-0.753,0.0,0.0,0.009,-0.303,0.041
TRAM2,-0.322,-0.117,-0.259,0.038,-0.592,-0.484,-0.631,-0.4
NQO2,-0.304,-0.153,-0.066,-0.096,-0.324,-0.424,-0.386,-0.331
AGPAT4,-0.628,-0.526,-0.339,-0.561,-0.65,-0.553,-0.471,-0.639
ZC3H11A,0.064,0.076,0.008,-0.029,0.245,0.209,0.137,0.255
TBC1D22B,1.239,0.573,0.475,0.307,1.257,1.247,1.512,1.318
MOCS1,-0.497,-0.553,-0.556,-0.432,-1.3,-1.34,-1.368,-1.28
TAP1,0.949,0.666,0.74,0.489,1.983,2.133,2.239,2.05
TRERF1,-0.811,-0.772,-0.676,-1.078,-0.699,-0.196,-0.721,-0.631
SLCO4A1,0.368,0.175,0.179,0.17,1.15,1.242,1.185,0.982
HIST1H2AE,-0.203,0.01,0.089,-0.09,0.254,0.322,0.446,0.388
SLC17A2,0.0,0.503,0.0,0.0,0.0,0.0,0.258,0.0
HIST1H2BO,-0.198,-0.062,0.031,-0.04,0.055,0.187,0.038,0.097
OR11A1,0.027,0.318,0.27,0.357,0.733,0.75,0.569,0.573
MRPS18B,-0.131,-0.021,-0.122,-0.058,-0.586,-0.479,-0.531,-0.51
YTHDF1,-0.498,-0.416,-0.433,-0.206,-0.788,-0.75,-0.581,-0.736
LY6G5B,0.013,0.642,-0.265,-0.294,0.202,-0.218,-0.663,0.021
POU5F1,-0.361,0.042,0.241,0.186,0.218,-0.013,-0.049,-0.174
LSM2,0.4,0.343,0.342,0.33,-0.034,0.181,0.156,0.025
ATF6B,-0.369,-0.256,-0.127,0.146,0.102,0.373,0.14,0.148
A_23_P59167,0.0,0.0,-0.466,0.129,0.225,0.376,0.317,0.0
RXRB,0.164,-0.26,-0.172,-0.178,-0.253,-0.337,-0.138,-0.174
SNRPC,-0.245,-0.108,-0.179,-0.202,-0.497,-0.304,-0.379,-0.434
TAF11,0.06,0.006,-0.035,-0.004,-0.517,-0.492,-0.505,-0.776
CDKN1A,0.83,0.28,0.29,0.23,0.46,0.44,0.55,0.52
A_23_P59231,0.0,0.094,0.138,-0.087,0.0,0.0,0.0,0.0
C6ORF162,0.51,0.791,0.653,0.86,0.151,0.255,0.0,0.001
TPBG,-0.155,-0.626,-0.592,-0.983,-0.279,0.019,-0.109,-0.224
RANBP9,0.374,0.378,0.398,0.022,0.258,0.444,0.536,0.39
GCM2,0.267,0.63,0.0,0.0,0.0,0.0,0.0,0.0
RREB1,-0.446,0.262,-0.089,0.106,-0.059,-1.002,-0.154,-0.525
GPBP1L1,0.281,0.149,0.138,0.261,0.216,-0.019,0.567,0.248
PDE7B,-0.822,-0.95,-1.11,-0.897,-0.488,-0.543,-0.374,-0.469
KIAA0889,0.673,0.0,0.0,0.0,0.0,0.571,0.0,0.0
HECA,0.289,0.391,0.384,0.297,1.013,0.985,0.987,0.98
CEP57L1,0.616,0.965,0.972,0.818,0.588,0.858,0.498,0.719
KIAA0889,0.807,0.496,0.016,-0.342,0.026,0.303,0.127,-0.368
ID4,-0.505,0.0,0.0,-0.276,1.102,0.783,1.238,0.422
KIAA0889,0.018,0.531,0.107,-0.004,0.0,-0.16,-0.261,-0.091
DST,0.908,0.488,0.867,0.487,0.803,1.168,0.843,0.7
RSPH3,-0.066,0.341,0.18,0.295,-0.401,-0.353,-0.442,-0.367
KIF25,-0.22,0.288,0.313,0.076,1.118,0.997,0.488,1.171
NRF1,0.543,0.239,0.026,0.0,-0.276,-0.156,0.213,0.298
PAXIP1,-0.276,-0.255,-0.3,-0.34,-0.741,-0.568,-0.657,-0.689
SLC35B4,-0.322,-0.045,-0.221,-0.085,-0.43,-0.512,-0.58,-0.466
SLC35B4,-0.561,-0.424,-0.393,-0.215,-0.576,-0.614,-0.731,-0.459
DHX35,0.081,0.12,-0.133,-0.067,-0.31,-0.423,-0.415,-0.285
ABP1,0.0,0.0,0.0,0.0,-0.144,0.0,0.0,0.0
ZNF467,-0.429,0.102,0.013,0.053,0.097,-0.098,-0.054,-0.228
UBE3C,-0.098,-0.09,-0.061,-0.135,0.036,-0.062,0.069,0.129
SH2B2,0.052,0.042,-0.368,0.177,-0.11,-0.294,-0.125,-0.225
ACN9,-0.414,-0.195,-0.165,-0.192,-0.55,-0.418,-0.564,-0.449
TARP,0.0,0.0,0.0,0.0,0.301,0.345,0.099,0.0
NT5C3,0.104,0.241,0.242,0.356,0.24,0.299,0.034,0.203
SEMA3E,0.325,0.274,0.115,0.0,0.0,0.0,0.128,0.182
MIOS,0.49,0.544,0.527,0.278,0.808,1.13,1.029,0.891
FZD9,-0.298,-0.268,-0.241,-0.3,-0.3,-0.478,-0.331,-0.446
GTF2IRD2,0.048,-0.167,-0.161,-0.167,0.288,0.187,0.442,0.066
A_23_P59630,-0.134,0.067,0.12,0.065,-0.161,-0.135,-0.035,-0.131
DOCK4,0.035,0.114,-0.046,0.001,0.406,0.379,-0.003,0.215
NPVF,-0.073,0.0,0.41,-0.295,0.225,0.0,0.089,0.0
CUL1,0.563,0.061,0.074,-0.162,0.13,0.401,0.373,0.274
RINT1,0.13,0.56,0.5,0.48,0.37,0.28,0.13,0.32
SEMG2,0.0,0.0,0.0,0.0,0.0,0.0,-0.068,0.0
PAX4,0.024,0.066,-0.477,-0.062,-0.15,-0.173,-0.763,-0.428
BET1,-0.159,0.018,0.049,0.043,-0.463,-0.31,-0.691,-0.549
MGC16142,-0.407,-0.477,-0.085,-0.666,0.105,0.205,0.335,-0.018
SRI,-0.113,0.043,-0.039,0.105,0.163,-0.056,-0.148,0.039
MYL7,-0.415,0.043,-0.416,0.0,0.467,0.267,0.233,-0.065
ZSWIM1,0.486,0.391,0.278,0.465,-0.136,-0.138,0.256,-0.086
ZSWIM1,0.271,0.224,0.121,0.365,-0.47,-0.949,-0.643,-0.645
CLCN1,0.269,-0.059,-0.139,0.149,0.26,0.867,0.193,-0.464
OR2A14,0.239,-0.308,0.195,0.098,0.0,0.623,-0.035,0.188
LUC7L2,-0.182,-0.013,0.096,-0.131,-0.231,0.03,-0.196,-0.167
LUC7L2,-0.142,-0.054,-0.109,-0.111,0.113,0.069,0.154,0.112
MKRN1,-0.404,-0.315,-0.227,-0.139,-0.728,-0.952,-0.82,-0.903
TAS2R16,-0.174,0.861,-0.038,0.582,0.565,0.611,0.134,0.606
A_23_P59828,0.322,0.271,0.348,0.109,0.225,0.422,0.087,0.191
PLTP,-0.266,-0.313,-0.37,-0.107,-0.162,-0.399,-0.267,-0.088
METTL2B,-0.54,-0.461,-0.417,-0.319,-0.697,-0.565,-0.665,-0.731
ZNF138,0.97,1.362,1.068,0.579,-0.379,0.265,-0.45,-0.533
GJC3,-0.88,0.0,-0.384,-0.826,-1.128,-0.263,-1.021,-0.417
FABP5,-0.205,-0.279,-0.045,-0.105,-0.237,-0.335,-0.339,-0.512
NACAP1,0.096,0.159,0.176,0.222,0.489,0.484,0.41,0.58
SUB1,0.016,0.102,0.007,-0.071,-0.058,0.101,-0.058,-0.183
ARFGEF2,0.477,0.159,0.225,-0.078,0.807,0.793,1.107,0.858
SLC39A14,0.506,0.282,0.373,0.117,0.475,0.627,0.865,0.786
CRISPLD1,-1.019,-1.103,-0.731,-0.945,0.013,-0.049,-0.292,-0.089
RP1,0.0,0.0,0.0,0.0,0.083,-0.129,-0.937,0.0
GML,0.401,0.45,0.797,0.313,-0.395,0.367,0.0,0.627
SLC35G5,-0.768,-0.867,-0.993,-0.578,-1.106,-1.02,-1.142,-0.8
A_23_P59999,-0.002,0.178,0.16,0.155,-0.134,0.138,-0.211,-0.123
TTC35,0.237,0.572,0.599,0.617,0.478,0.465,0.426,0.552
ANXA13,-0.515,0.184,0.007,0.204,-0.089,0.234,0.256,0.085
ANXA13,-0.773,-0.176,0.268,0.011,-0.162,0.289,0.038,-0.37
PTTG3P,0.255,0.508,0.0,0.534,0.337,0.543,0.53,0.368
TCEB1,-0.185,-0.055,0.048,-0.216,-0.264,-0.286,-0.331,-0.198
TACC1,-0.881,-0.587,-0.607,-0.205,-0.014,0.207,0.193,-0.166
VDAC3,-0.154,-0.264,-0.146,-0.097,-0.424,-0.434,-0.558,-0.484
ANGPT2,-0.362,-0.372,-0.163,-0.387,0.791,0.585,0.662,0.732
DOCK5,0.14,0.116,-0.056,-0.416,-0.469,-0.09,0.298,-0.158
ZNF696,-0.002,0.293,0.001,0.2,-1.295,-1.306,-1.182,-1.073
A_23_P60106,0.0,0.0,0.0,0.259,-0.685,-0.618,0.326,0.421
GSDMC,0.757,-0.201,0.026,-0.149,-0.148,0.06,-0.058,-0.2
MAL2,-0.304,-0.242,0.204,-0.381,0.058,-0.317,-0.013,-0.108
PDGFRL,-0.464,-0.089,-0.128,-0.274,0.24,0.229,0.062,0.124
DEPTOR,0.0,0.0,0.511,-0.021,-0.369,-0.642,0.031,-0.311
ABL1,0.492,0.118,0.178,0.209,-0.063,-0.095,0.175,0.05
A_23_P60189,0.301,0.091,-0.032,-0.035,0.332,0.547,0.583,-0.252
RLN1,-0.109,0.193,0.095,-0.031,-0.483,-0.405,0.0,-0.864
GRHPR,-0.102,-0.135,-0.258,0.183,0.035,-0.261,-0.136,-0.175
CCIN,-0.822,-0.448,-0.608,-0.44,-1.116,-1.025,-1.026,-1.016
RAE1,-0.664,-0.626,-0.637,-0.746,-2.375,-2.275,-2.314,-2.241
PIGO,0.089,-0.331,-0.214,-0.105,-0.325,-0.327,-0.296,-0.384
TXN,-0.004,0.025,0.045,0.019,0.059,0.223,0.058,-0.011
TMEM38B,0.2,0.136,0.178,0.279,0.082,0.293,0.152,0.262
SMC2,1.037,0.631,0.575,0.285,0.242,0.768,0.705,0.523
