Name,GSM984510,GSM984511,GSM984512,GSM984513,GSM984514,GSM984515,GSM984516,GSM984517
DVL2,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
VMO1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SLC9A2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ALOX15,,,,-0.009,,,,
KIAA1267,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KLHL11,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0
KRT36,0.08,,,,,,,
CBX8,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TIMM22,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ADORA2B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PUM2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
OR3A2,,,,,,0.32,-0.03,0.011
NCL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RNMT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SMAD7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CCBE1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHMP1B,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
ZCCHC2,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
CLUL1,,,,0.321,-0.401,-0.179,0.171,-0.094
RIOK3,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
RIOK3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CDH20,,-0.431,0.113,-0.262,,,,
ZNF236,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ZNF516,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
SLC14A1,0.178,,,0.312,-0.897,-0.173,0.314,1.017
SERPINB3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RPRD1A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FPR2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ZNF702P,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0
SFT2D3,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0
ZSCAN18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ZNF416,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RELB,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
BCAM,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CIC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CEACAM1,0.155,,-0.352,-0.238,-0.012,0.096,-0.231,-0.089
COL5A3,,,,,,-0.143,,
CYP2A13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AP1M1,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CCL25,0.447,0.513,0.737,0.034,1.065,,,0.832
LOC147804,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MPHOSPH10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CC2D1A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ZNF564,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KANK2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ZNF440,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SYT3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NR1H2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FCGRT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PRR12,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
TULP2,0.276,-0.072,0.208,0.365,,0.109,-0.172,
NAPA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SLC1A5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DOK1,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
DMWD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TNNT1,-0.275,,-0.289,-0.222,-0.154,-0.244,-0.182,0.231
LSM14A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TMIGD2,0.067,0.036,-0.208,0.007,,-0.211,0.078,0.077
DOK1,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
RIF1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SMG9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CSNK1G2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RAX2,0.658,-0.408,0.199,-0.766,0.254,,-0.31,
RAX2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RIF1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PTPRS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MED16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
UBA52,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
UBA52,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CRLF1,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
GRAMD1A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GMIP,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FFAR3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TBCB,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
POLR2I,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LENG8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ZNF430,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ZNF430,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
UQCR11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TIMM13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PLVAP,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TECR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PSG3,,-0.212,-0.384,0.462,,0.062,0.276,
PLB1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ABCA12,0.532,,,-0.179,,,0.437,
ZC3H15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
EN1,,,,,,,-0.301,
LRRFIP1,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
C2ORF40,,,-0.768,,-0.08,-0.62,0.31,
GTF3C3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SLC38A11,,,,,-0.395,,0.142,0.409
ITGA4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AAMP,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IL37,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
METTL8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DHRS9,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
GEMIN6,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
VIT,0.162,0.088,-0.01,0.272,0.575,0.135,0.18,
C1D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FOXJ3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IL1RL2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
STAT1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PCYOX1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MCEE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DQX1,0.163,-0.442,0.114,-0.087,,0.277,0.031,-0.055
INO80B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ATP5G3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
C2ORF89,0.203,,-0.349,-0.04,0.987,0.967,1.216,
RNF103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HNMT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TUBA3D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FAP,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
KRCC1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CNTNAP5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
CFC1,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
ACP1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SLC4A1AP,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ASB3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TBR1,,,,,,0.594,-0.299,
POTEC,,,,,-0.057,,,
DDX18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GABRA4,,,,-0.263,0.268,,,-0.123
CYP20A1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KYNU,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0
CIB4,,0.169,,,,,,
HSPE1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RTN4,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
REL,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
SERTAD2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
C20ORF11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PTK6,0.16,,,,0.427,0.601,,-0.351
LOC100127886,0.686,0.582,,0.011,-0.123,0.825,0.288,0.099
GTSF1L,1.102,-0.558,-0.021,,,,,-0.237
LYG2,,,,0.44,,-0.194,0.709,0.592
TOMM34,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CD40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
STAU1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PMEPA1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SLC2A1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
C20ORF54,-0.153,-0.273,,0.165,0.765,-0.159,,
TGM3,,0.544,0.237,-0.599,0.081,-0.121,,
C20ORF29,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0
CHGB,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHRNG,0.698,,0.136,-0.411,0.147,-0.532,,0.181
GGTLC1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
BPIFB3,0.07,0.255,0.416,0.782,,0.133,0.431,0.262
SNTA1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GGT7,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0
C20ORF173,-0.068,,0.425,,-0.436,,,0.341
CXADR,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0
C21ORF7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
URB1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TMEM50B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHAF1B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FAHD2A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ERG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PCNT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TFF2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CECR5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CDC45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LZTR1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PPM1F,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MMP11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CCDC121,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
OSBP2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SLC5A4,,-0.349,-0.09,0.202,0.093,-0.328,0.473,-0.531
MYH9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
EIF3L,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DDX17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SLC25A17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TPRKB,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
A4GALT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SULT4A1,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
SULT4A1,-0.297,,,,,,,
GTSE1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NFE2L2,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
TPRA1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HRASLS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PLXNA1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DHX36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PCOLCE2,,0.398,0.42,0.353,0.034,0.42,0.199,0.393
DRD3,0.333,0.104,,0.354,,,-0.002,-0.085
CMTM6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ACPL2,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
RAB17,,-0.484,-0.364,0.232,-0.583,-0.186,0.388,0.008
CLDN1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
MKRN2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TATDN2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CPNE9,0.332,-0.04,1.04,-0.214,,0.414,0.465,0.222
BBS5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
BCL6,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
ACY1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ALAS1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RTP3,0.518,,0.22,,-0.126,,,
HYAL2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RBM6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RHO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PLXNB1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PARP14,0.586,-0.271,-1.34,-0.392,-0.027,0.728,,-0.079
TBL1XR1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TCTA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
C3ORF52,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
MAP3K13,0.006,-0.336,,-0.353,0.436,0.647,0.952,0.613
MCCC1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CCDC80,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
USP4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
EXOSC7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HGFAC,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
SHROOM3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOCS5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RHOH,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TMEM175,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NPY2R,,,,1.11,,,,
CYP4V2,,-0.049,-0.47,-0.638,-0.43,-0.155,-0.27,-0.624
MFAP3L,,,-0.202,,,-0.247,-0.197,
AFP,,-0.276,,,,0.755,,
RAP1GDS1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ODAM,-0.039,-0.449,-0.735,-0.53,0.043,,-0.227,-0.387
CPZ,,,,0.243,,,,
S100P,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GAR1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
UBE2D3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NAF1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HPCAL1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CCNA2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ANXA10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
FIP1L1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HNRNPD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ADH1A,,,,0.718,,,,
LIN54,1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0
C4ORF32,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PDGFC,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
UGT2B15,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
KDR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
COL25A1,-0.84,-0.796,-0.207,-0.476,-0.626,,-0.734,-0.555
ANKHD1-EIF4EBP3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KHK,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PCDHB6,1.015,,,0.189,,-0.429,-0.036,0.464
SMN1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MGAT1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FASTKD3,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0
UTP15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ELL2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
ERCC8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DIMT1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SAG,,,,,,0.657,0.2,
EPB41L4A-AS1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AQPEP,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0
TRIM52,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SLIT3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DMAP1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
C5ORF45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CCNG1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
UBE2D2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SMEK2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PITX1,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
CTNNA1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TPPP,,,,,,,,0.449
NPR3,,1.006,1.415,,1.608,1.867,1.428,1.893
SPINK13,-0.206,-0.07,0.203,0.425,,0.571,-0.163,0.054
SLC34A1,,0.077,-0.281,-0.252,-0.161,0.043,0.032,0.465
N4BP3,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
POMC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PELO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HAND1,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0
CDX1,-0.847,-0.433,-0.399,-0.049,-0.011,,0.447,0.356
RGMB,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
FBXO4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RANBP17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
F2RL1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WNT8A,,,0.251,,-0.743,,-0.538,0.016
FAM135A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GSTM2P1,0.276,-0.783,,-0.321,,-1.581,-0.133,-0.564
GOPC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CASP8AP2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SLC35A1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
OPN5,,,-0.753,,,0.009,-0.303,0.041
TRAM2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NQO2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AGPAT4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ZC3H11A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TBC1D22B,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0
MOCS1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TAP1,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
TRERF1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SLCO4A1,1.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0
HIST1H2AE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SLC17A2,,0.503,,,,,0.258,
HIST1H2BO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
OR11A1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MRPS18B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
YTHDF1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LY6G5B,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
POU5F1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LSM2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ATF6B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RXRB,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SNRPC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TAF11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CDKN1A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
C6ORF162,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TPBG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RANBP9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GCM2,0.267,0.63,,,,,,
RREB1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
GPBP1L1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PDE7B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KIAA0889,0.673,,,,,0.571,,
HECA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CEP57L1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KIAA0889,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ID4,-0.505,,,-0.276,1.102,0.783,1.238,0.422
KIAA0889,0.018,0.531,0.107,-0.004,,-0.16,-0.261,-0.091
DST,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RSPH3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KIF25,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0
NRF1,0.543,0.239,0.026,,-0.276,-0.156,0.213,0.298
PAXIP1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SLC35B4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SLC35B4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DHX35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ABP1,,,,,-0.144,,,
ZNF467,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
UBE3C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SH2B2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ACN9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TARP,,,,,0.301,0.345,0.099,
NT5C3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SEMA3E,0.325,0.274,0.115,,,,0.128,0.182
MIOS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FZD9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GTF2IRD2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DOCK4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NPVF,-0.073,,0.41,-0.295,0.225,,0.089,
CUL1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RINT1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SEMG2,,,,,,,-0.068,
PAX4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
BET1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MGC16142,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
SRI,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MYL7,-0.415,0.043,-0.416,,0.467,0.267,0.233,-0.065
ZSWIM1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ZSWIM1,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
CLCN1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
OR2A14,0.239,-0.308,0.195,0.098,,0.623,-0.035,0.188
LUC7L2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LUC7L2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MKRN1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TAS2R16,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
PLTP,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
METTL2B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ZNF138,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
GJC3,-0.88,,-0.384,-0.826,-1.128,-0.263,-1.021,-0.417
FABP5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NACAP1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SUB1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ARFGEF2,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0
SLC39A14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CRISPLD1,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
RP1,,,,,0.083,-0.129,-0.937,
GML,0.401,0.45,0.797,0.313,-0.395,0.367,,0.627
SLC35G5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TTC35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ANXA13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ANXA13,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0
PTTG3P,0.255,0.508,,0.534,0.337,0.543,0.53,0.368
TCEB1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TACC1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0
VDAC3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ANGPT2,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
DOCK5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ZNF696,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
GSDMC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MAL2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PDGFRL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DEPTOR,,,0.511,-0.021,-0.369,-0.642,0.031,-0.311
ABL1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RLN1,-0.109,0.193,0.095,-0.031,-0.483,-0.405,,-0.864
GRHPR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CCIN,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RAE1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
PIGO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TXN,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
